year,rank,title,artist,url,lyrics
1986,25,Human,The Human League,https://genius.com/The-human-league-human-lyrics,"[Verse 1: Philip Oakey]
Come on, baby, dry your eyes
Wipe your tears
Never like to see you cry
Won't you please forgive me
I wouldn't ever try to hurt you
I just needed someone to hold me
To fill the void while you were gone
To fill this space of emptiness
[Chorus: Philip Oakey]
I'm only human
Of flesh and blood I'm made
Human
Born to make mistakes
[Verse 2: Philip Oakey]
So many nights I longed to hold you
So many times I looked and saw your face
Nothing could change the way I feel
No one else could ever take your place
[Chorus: Philip Oakey]
I'm only human
Of flesh and blood I'm made
Human
Born to make mistakes
(I am just a man) Human
(Human) Please forgive me"
1986,26,I Can't Wait,Nu Shooz,https://genius.com/Nu-shooz-i-cant-wait-lyrics,"[Intro]
Baby, I can't wait
[Verse 1]
My love, tell me what it's all about
You've got something
That I can't live without
Happiness, is so hard to find
Hey baby, tell me what is on your mind
[Chorus 1]
Cause I can't wait (baby, I can't wait)
Till you call me on the telephone
I can't wait (baby, I can't wait)
Till we're all alone (I can't wait)
[Verse 2]
You know I love you
Even when you don't try
I know, that our love will never die
Hey darling, when you look into my eye
Please tell me, you'll never have to say goodbye
[Chorus 2]
Cause I can't wait (baby, I can't wait) this is what I've been waiting for
I can't wait (baby, I can't wait) 'till my love walked in the door
I can't wait (baby, I can't wait) true love is so hard to find
I found yours, you found mine
I can't wait (baby, I can't wait) tell me what is on your mind (I can't wait)"
1986,27,Take My Breath Away,Berlin,https://genius.com/Berlin-take-my-breath-away-lyrics,"[Verse 1]
Watching every motion in my foolish lover's game
On this endless ocean, finally lovers know no shame
Turning and returning to some secret place inside
Watching in slow motion as you turn around and say
[Chorus]
""Take my breath away""
""Take my breath away""
[Verse 2]
Watching, I keep waiting, still anticipating love
Never hesitating to become the fated ones
Turning and returning to some secret place to find
Watching in slow motion as you turn to me and say
[Chorus]
""My love, take my breath away""
[Bridge]
Through the hourglass, I saw you
In time, you slipped away
When the mirror crashed I called you
And turned to hear you say
""If only for today, I am unafraid"""
1986,28,Rock Me Amadeus,Falco,https://genius.com/Falco-rock-me-amadeus-lyrics,"[Songtext zu „Rock Me Amadeus“]
[Intro]
Rock me, rock me, rock me, rock me, rock me, Amadeus
Do it, do it
(Ey)
Rock me [?] to the top
[Part 1]
Er war ein Punker und er lebte in der großen Stadt
Es war in Wien, war Vienna, wo er alles tat
Er hatte Schulden, denn er trank, doch ihn liebten alle Frau'n
Und jede rief: „Now come and rock me, Amadeus“
[Pre-Hook]
Er war Superstar, er war populär
Er war so exaltiert, because er hatte Flair
Er war ein Virtuose, war 'n Rockidol
Und alles rief: „Now come and rock me, Amadeus, do it“
[Hook]
Amadeus, Amadeus, Amadeus
Amadeus, Amadeus, Amadeus
Amadeus, Amadeus
Oh, oh, oh, Amadeus (Now come and rock me, Amadeus, do it)
Amadeus, Amadeus, Amadeus
Amadeus, Amadeus, Amadeus
Amadeus, Amadeus
Oh, oh, oh, Amadeus (Ey)"
1986,29,Papa Don't Preach,Madonna,https://genius.com/Madonna-papa-dont-preach-lyrics,"[Verse 1]
Papa, I know you're going to be upset
'Cause I was always your little girl
But you should know by now
I'm not a baby
You always taught me right from wrong
I need your help, daddy, please be strong
I may be young at heart
But I know what I'm saying
[Pre-Chorus]
The one you warned me all about
The one you said I could do without
We're in an awful mess
And I don't mean maybe, please
[Chorus]
Papa, don't preach
, 
I'm in trouble, deep
Papa, don't preach
, I've been losing sleep
But I made up my mind, I'm
Keeping my baby, ooh
I'm gonna keep my baby, mm
[Verse 2]
He says that he's going to marry me
And we can raise a little family
Maybe we'll be all right
It's a sacrifice"
1986,30,You Give Love a Bad Name,Bon Jovi,https://genius.com/Bon-jovi-you-give-love-a-bad-name-lyrics,"[Intro]
Shot through the heart and you're to blame
Darling, you give love a bad name
[Verse 1]
An angel's smile is what you sell
You promised me heaven, then put me through hell
Chains of love got a hold on me
When passion's a prison, you can't break free
[Pre-Chorus]
Woah, you're a loaded gun, yeah
Oh, there's nowhere to run
No one can save me, the damage is done
[Chorus]
Shot through the heart and you're to blame
You give love a bad name (Bad name)
I play my part and you play your game
You give love a bad name (Bad name)
Yeah, you give love a bad name
[Verse 2]
Paint your smile on your lips
Blood red nails on your fingertips
A school boy's dream, you act so shy
Your very first kiss was your first kiss goodbye"
1986,31,"When the Going Gets Tough, the Tough Get Going",Billy Ocean,https://genius.com/Billy-ocean-when-the-going-gets-tough-the-tough-get-going-lyrics,"When the going gets tough
The tough get going, tough, tough, huh, huh, huh
When the going gets tough, the tough get ready
Yeah, ooooh, do da do da
I got something to tell you
I got something to say
I'm gonna put this dream in motion
Never let nothing stand in my way
When the going gets tough
The tough get going
I'm gonna get myself 'cross the river
That's the price I'm willing to pay
I'm gonna make you 
stand and deliver
And give me love in the old-fashion way
Woooh
Darlin', I'll climb any mountain
Darlin', I'll do anything
Ooh (ooh), can I touch you (can I touch you)
And do the things that lovers do
Ooh (ooh), want to hold you (wanna hold you)
I gotta get it through to you, oooh"
1986,32,When I Think of You,Janet Jackson,https://genius.com/Janet-jackson-when-i-think-of-you-lyrics,"[Verse 1]
Ooh, baby
Anytime my world gets crazy
All I have to do to calm it
Is just think of you
[Chorus]
It's when I think of you, baby
Nothing else seems to matter
It's when I think of you, baby
All I think about is our love
[Verse 2]
I just get more attached to you
When you hold me in your arms
And squeeze me
And you leave me making me blue
[Chorus]
It's when I think of you, baby
Nothing else seems to matter
It's when I think of you, baby
All I think about is our love
[Refrain]
So in love (So in love)
Ooh (So in love), With you (So in love)
Baby (So in love), ooh, (So in love)
Yeah (So in love), with you (So in love)
(So in love)"
1986,33,These Dreams,Heart,https://genius.com/Heart-these-dreams-lyrics,"[Verse 1]
Spare a little candle, save some light for me
Figures up ahead moving in the trees
White skin in linen, perfume on my wrist
And the full moon that hangs over these dreams in the mist
[
Verse 2
]
Darkness on the edge, shadows where I stand (
Shadows where I stand
)
I search for the time on a watch with no hands
I want to see you clearly, come closer than this (
All that I remember
)
But all I remember are the dreams in the mist
[Chorus]
These dreams go on when I close my eyes
Every second of the night, I live another life
These dreams that sleep when it's cold outside
Every moment I'm awake, the further I'm away
 (
The further I'm away
)
[Verse 3]
Is it cloak-and-dagger? Could it be spring or fall?
I walk without a cut through a stained-glass wall
 (
Weaker in my eyesight
)
Weaker in my eyesight, the candle in my grip (
Words that have no form
)
And words that have no form are falling from my lips
[Chorus]
These dreams go on when I close my eyes
Every second of the night, I live another life
These dreams that sleep when it's cold outside
Every moment I'm awake, the further I'm away (
The further I'm away
)"
1986,34,Don't Forget Me (When I'm Gone),Glass Tiger,https://genius.com/Glass-tiger-dont-forget-me-when-im-gone-lyrics,"[Verse 1: Alan Frew]
You take my breath away
Love thinks it's here to stay
There's still so much for me to do
And I can't stop loving you
Oh, can this be true
[Verse 2: Alan Frew]
If you could see what I have seen
Broken hearts and broken dreams
Then I wake up and you're not there
Pain finds me everywhere
Oh, but you don't care
[Chorus: Alan Frew]
Don't forget me when I'm gone
My heart would break
I have loved you for so long
It's all I can take
[Verse 3: Alan Frew]
You, you take my breath away
Love thinks it's here to stay
Still so much for me to do
And I can't stop loving you
Oh, can this be true"
1986,35,Live to Tell,Madonna,https://genius.com/Madonna-live-to-tell-lyrics,"[Verse 1]
I have a tale to tell
Sometimes it gets so hard to hide it well
I was not ready for the fall
Too blind to see the writing on the wall
[Chorus]
A man can tell a thousand lies
I've learned my lesson well
Hope I live to tell the secret I have learned
'Til then, it will burn inside of me
[Verse 2]
I know where beauty lives
I've seen it once, I know the warm she gives
The light that you could never see
It shines inside, you can't take that from me
[Chorus]
A man can tell a thousand lies
I've learned my lesson well
Hope I live to tell the secret I have learned
'Til then, it will burn inside of me
[Post-Chorus]
The truth is never far behind
You kept it hidden well
If I live to tell the secret I knew then
Will I ever have the chance again?"
1986,36,Mad About You,Belinda Carlisle,https://genius.com/Belinda-carlisle-mad-about-you-lyrics,"[Verse 1]
I'm mad about you
You're mad about me, babe
Couple of fools run wild, aren't we?
Pushing the day into the nighttime
Somewhere between the two, we start to see
[Chorus]
Mad about you (
Mad about you
)
Lost in your eyes (
Reason aside
)
Mad about love (
Mad about you
)
You and I
[Verse 2]
Something about you right here beside me
Touches the touched part of me like I can't believe
Pushing the night into the daytime
Watching the sky's first light
While the city sleeps
[Chorus]
Mad about you (
Mad about you
)
Lost in your eyes (
Reason aside
)
Mad about love (
Mad about you
)
You and I"
1986,37,Something About You,Level 42,https://genius.com/Level-42-something-about-you-lyrics,"[Intro]
Oo-oo-oo-ooooo-oooo-ooooo-ooooo-oooo
Oo-oo-oo-ooooo-oooo-ooooo-ooooo-oooo
[Verse 1: Mark King]
How, how can it be that a love
Carved out of caring, fashioned by fate
Could suffer so hard
From the games played once too often?
But making mistakes
Is a part of life's imperfections
Born of the years
Is it so wrong to be human after all?
[Pre-Chorus 1: Mike Lindup]
Drawn into the stream
Of undefined illusion
Those diamond dreams
They can't disguise the truth
[Chorus: Mark King]
That there is something about you
Baby, so right
I wouldn't be without you, baby, tonight
[Verse 2: Mark King]
If ever our love was concealed
No one can say that we didn't feel
A million things
And a perfect dream of life
Gone, fragile but free
We remain tender together
Not so in love
It's not so wrong
We're only human after all"
